date,btc,gold,btc_tradable,gold_inter,gold_tradable,btc_diff,gold_diff
2021-03-10,54881.52,1716.2,True,1716.2,True,2582.189999999995,-0.7000000000000455
2021-03-11,55997.23,1724.25,True,1724.25,True,1115.7100000000064,8.049999999999955
2021-03-12,57764.0,1704.8,True,1704.8,True,1766.7699999999968,-19.450000000000045
2021-03-13,57253.28,,True,1711.0833333333333,False,-510.72000000000116,6.283333333333303
2021-03-14,61258.73,,True,1717.3666666666668,False,4005.4500000000044,6.28333333333353
2021-03-15,59133.47,1723.65,True,1723.65,True,-2125.260000000002,6.283333333333303
2021-03-16,55754.72,1735.0,True,1735.0,True,-3378.75,11.349999999999909
2021-03-17,56872.38,1729.65,True,1729.65,True,1117.6599999999962,-5.349999999999909
2021-03-18,58913.0,1725.9,True,1725.9,True,2040.6200000000026,-3.75
2021-03-19,57665.9,1735.2,True,1735.2,True,-1247.0999999999985,9.299999999999955
2021-03-20,58075.1,,True,1735.5166666666667,False,409.1999999999971,0.31666666666660603
2021-03-21,58085.8,,True,1735.8333333333335,False,10.700000000004366,0.3166666666668334
2021-03-22,57411.17,1736.15,True,1736.15,True,-674.6300000000047,0.31666666666660603
2021-03-23,54204.96,1726.2,True,1726.2,True,-3206.209999999999,-9.950000000000045
2021-03-24,54477.46,1730.5,True,1730.5,True,272.5,4.2999999999999545
2021-03-25,52508.23,1737.3,True,1737.3,True,-1969.229999999996,6.7999999999999545
2021-03-26,51415.92,1731.8,True,1731.8,True,-1092.310000000005,-5.5
2021-03-27,55074.47,,True,1723.1833333333334,False,3658.550000000003,-8.61666666666656
2021-03-28,55863.93,,True,1714.5666666666666,False,789.4599999999991,-8.616666666666788
2021-03-29,55783.71,1705.95,True,1705.95,True,-80.22000000000116,-8.61666666666656
2021-03-30,57627.67,1683.95,True,1683.95,True,1843.9599999999991,-22.0
2021-03-31,58730.13,1691.05,True,1691.05,True,1102.4599999999991,7.099999999999909
2021-04-01,58735.25,1726.05,True,1726.05,True,5.120000000002619,35.0
2021-04-02,58736.92,,True,1729.77,False,1.6699999999982538,3.7200000000000273
2021-04-03,59031.32,,True,1733.49,False,294.40000000000146,3.7200000000000273
2021-04-04,57076.49,,True,1737.21,False,-1954.8300000000017,3.7200000000000273
2021-04-05,58206.55,,True,1740.93,False,1130.060000000005,3.7200000000000273
2021-04-06,59054.1,1744.65,True,1744.65,True,847.5499999999956,3.7200000000000273
2021-04-07,58020.46,1738.05,True,1738.05,True,-1033.6399999999994,-6.600000000000136
2021-04-08,55947.27,1755.5,True,1755.5,True,-2073.1900000000023,17.450000000000045
2021-04-09,58048.59,1741.2,True,1741.2,True,2101.3199999999997,-14.299999999999955
2021-04-10,58102.58,,True,1738.4166666666667,False,53.99000000000524,-2.783333333333303
2021-04-11,59774.0,,True,1735.6333333333332,False,1671.4199999999983,-2.7833333333335304
2021-04-12,59964.87,1732.85,True,1732.85,True,190.87000000000262,-2.783333333333303
2021-04-13,59834.74,1747.95,True,1747.95,True,-130.13000000000466,15.100000000000136
2021-04-14,63554.44,1735.55,True,1735.55,True,3719.7000000000044,-12.400000000000091
2021-04-15,62969.12,1757.2,True,1757.2,True,-585.3199999999997,21.65000000000009
2021-04-16,63252.63,1774.45,True,1774.45,True,283.50999999999476,17.25
2021-04-17,61455.98,,True,1774.4666666666667,False,-1796.6499999999942,0.01666666666665151
2021-04-18,60087.09,,True,1774.4833333333333,False,-1368.8900000000067,0.01666666666665151
2021-04-19,56251.48,1774.5,True,1774.5,True,-3835.6099999999933,0.01666666666665151
2021-04-20,55703.14,1777.85,True,1777.85,True,-548.3400000000038,3.349999999999909
2021-04-21,56507.91,1798.2,True,1798.2,True,804.7700000000041,20.350000000000136
2021-04-22,53808.8,1787.75,True,1787.75,True,-2699.1100000000006,-10.450000000000045
2021-04-23,51731.71,1781.8,True,1781.8,True,-2077.090000000004,-5.9500000000000455
2021-04-24,51153.13,,True,1778.9833333333333,False,-578.5800000000017,-2.816666666666606
2021-04-25,50110.53,,True,1776.1666666666665,False,-1042.5999999999985,-2.8166666666668334
2021-04-26,49075.58,1773.35,True,1773.35,True,-1034.949999999997,-2.816666666666606
2021-04-27,54056.64,1784.15,True,1784.15,True,4981.059999999998,10.800000000000182
2021-04-28,55071.46,1772.2,True,1772.2,True,1014.8199999999997,-11.950000000000045
2021-04-29,54884.1,1762.65,True,1762.65,True,-187.36000000000058,-9.549999999999955
2021-04-30,53584.15,1767.65,True,1767.65,True,-1299.949999999997,5.0
2021-05-01,57796.62,,True,1775.1750000000002,False,4212.470000000001,7.525000000000091
2021-05-02,57857.5,,True,1782.7,False,60.87999999999738,7.524999999999864
2021-05-03,56610.46,,True,1790.225,False,-1247.0400000000009,7.524999999999864
2021-05-04,57213.33,1797.75,True,1797.75,True,602.8700000000026,7.525000000000091
2021-05-05,53241.72,1782.25,True,1782.25,True,-3971.6100000000006,-15.5
2021-05-06,57473.23,1813.15,True,1813.15,True,4231.510000000002,30.90000000000009
2021-05-07,56428.16,1836.55,True,1836.55,True,-1045.0699999999997,23.399999999999864
2021-05-08,57380.27,,True,1837.85,False,952.1099999999933,1.2999999999999545
2021-05-09,58928.81,,True,1839.15,False,1548.5400000000009,1.300000000000182
2021-05-10,58280.73,1840.45,True,1840.45,True,-648.0799999999945,1.2999999999999545
2021-05-11,55883.5,1829.1,True,1829.1,True,-2397.230000000003,-11.350000000000136
2021-05-12,56750.0,1830.7,True,1830.7,True,866.5,1.6000000000001364
2021-05-13,49007.09,1821.8,True,1821.8,True,-7742.9100000000035,-8.900000000000091
2021-05-14,49702.27,1838.1,True,1838.1,True,695.1800000000003,16.299999999999955
2021-05-15,49922.52,,True,1843.3,False,220.25,5.2000000000000455
2021-05-16,46736.58,,True,1848.5,False,-3185.939999999995,5.2000000000000455
2021-05-17,46441.64,1853.7,True,1853.7,True,-294.9400000000023,5.2000000000000455
2021-05-18,43596.24,1866.75,True,1866.75,True,-2845.4000000000015,13.049999999999955
2021-05-19,42912.19,1888.45,True,1888.45,True,-684.0499999999956,21.700000000000045
2021-05-20,36964.27,1878.3,True,1878.3,True,-5947.9200000000055,-10.150000000000091
2021-05-21,40784.32,1875.9,True,1875.9,True,3820.050000000003,-2.3999999999998636
2021-05-22,37280.35,,True,1877.3166666666668,False,-3503.970000000001,1.4166666666667425
2021-05-23,37528.3,,True,1878.7333333333333,False,247.95000000000437,1.416666666666515
2021-05-24,34754.54,1880.15,True,1880.15,True,-2773.760000000002,1.4166666666667425
2021-05-25,38728.59,1887.0,True,1887.0,True,3974.0499999999956,6.849999999999909
2021-05-26,38410.5,1899.75,True,1899.75,True,-318.0899999999965,12.75
2021-05-27,39266.04,1891.45,True,1891.45,True,855.5400000000009,-8.299999999999955
2021-05-28,38445.29,1899.95,True,1899.95,True,-820.75,8.5
2021-05-29,35689.62,,True,1899.8,False,-2755.6699999999983,-0.15000000000009095
2021-05-30,34647.67,,True,1899.65,False,-1041.9500000000044,-0.14999999999986358
2021-05-31,35684.59,,True,1899.5,False,1036.9199999999983,-0.15000000000009095
2021-06-01,37310.54,1899.35,True,1899.35,True,1625.9500000000044,-0.15000000000009095
2021-06-02,36662.64,1902.75,True,1902.75,True,-647.9000000000015,3.400000000000091
2021-06-03,37585.24,1866.55,True,1866.55,True,922.5999999999985,-36.200000000000045
2021-06-04,39188.59,1890.6,True,1890.6,True,1603.3499999999985,24.049999999999955
2021-06-05,36885.51,,True,1889.8666666666666,False,-2303.0799999999945,-0.7333333333333485
2021-06-06,35530.38,,True,1889.1333333333334,False,-1355.1300000000047,-0.7333333333331211
2021-06-07,35816.17,1888.4,True,1888.4,True,285.7900000000009,-0.7333333333333485
2021-06-08,33514.87,1893.15,True,1893.15,True,-2301.2999999999956,4.75
2021-06-09,33450.19,1894.6,True,1894.6,True,-64.68000000000029,1.449999999999818
2021-06-10,37338.36,1888.65,True,1888.65,True,3888.1699999999983,-5.949999999999818
2021-06-11,36704.57,1881.05,True,1881.05,True,-633.7900000000009,-7.600000000000136
2021-06-12,37313.18,,True,1875.8999999999999,False,608.6100000000006,-5.150000000000091
2021-06-13,35494.9,,True,1870.75,False,-1818.2799999999988,-5.149999999999864
2021-06-14,39066.82,1865.6,True,1865.6,True,3571.9199999999983,-5.150000000000091
2021-06-15,40525.8,1865.1,True,1865.1,True,1458.9800000000032,-0.5
2021-06-16,40188.56,1860.75,True,1860.75,True,-337.24000000000524,-4.349999999999909
2021-06-17,38324.87,1778.7,True,1778.7,True,-1863.689999999995,-82.04999999999995
2021-06-18,38068.04,1773.1,True,1773.1,True,-256.83000000000175,-5.600000000000136
2021-06-19,35729.82,,True,1773.75,False,-2338.220000000001,0.650000000000091
2021-06-20,35524.17,,True,1774.3999999999999,False,-205.65000000000146,0.6499999999998636
2021-06-21,35592.35,1775.05,True,1775.05,True,68.18000000000029,0.650000000000091
2021-06-22,31686.55,1775.05,True,1775.05,True,-3905.7999999999993,0.0
2021-06-23,32447.59,1791.6,True,1791.6,True,761.0400000000009,16.549999999999955
2021-06-24,33674.66,1784.85,True,1784.85,True,1227.0700000000033,-6.75
2021-06-25,34639.38,1786.65,True,1786.65,True,964.7199999999939,1.800000000000182
2021-06-26,31640.58,,True,1784.5333333333333,False,-2998.7999999999956,-2.116666666666788
2021-06-27,32160.91,,True,1782.4166666666667,False,520.3299999999981,-2.1166666666665606
2021-06-28,34644.45,1780.3,True,1780.3,True,2483.5399999999972,-2.116666666666788
2021-06-29,34456.67,1755.45,True,1755.45,True,-187.77999999999884,-24.84999999999991
2021-06-30,35847.7,1763.15,True,1763.15,True,1391.0299999999988,7.7000000000000455
2021-07-01,35047.36,1781.5,True,1781.5,True,-800.3399999999965,18.34999999999991
2021-07-02,33536.88,1786.15,True,1786.15,True,-1510.4800000000032,4.650000000000091
2021-07-03,33856.86,,True,1787.8833333333334,False,319.9800000000032,1.7333333333333485
2021-07-04,34688.98,,True,1789.6166666666666,False,832.1200000000026,1.7333333333331211
2021-07-05,35309.3,1791.35,True,1791.35,True,620.3199999999997,1.7333333333333485
2021-07-06,33747.97,1809.85,True,1809.85,True,-1561.3300000000017,18.5
2021-07-07,34211.01,1804.65,True,1804.65,True,463.0400000000009,-5.199999999999818
2021-07-08,33839.04,1807.7,True,1807.7,True,-371.97000000000116,3.0499999999999545
2021-07-09,32877.41,1806.0,True,1806.0,True,-961.6299999999974,-1.7000000000000455
2021-07-10,33818.52,,True,1801.4666666666667,False,941.1099999999933,-4.533333333333303
2021-07-11,33515.57,,True,1796.9333333333334,False,-302.9499999999971,-4.533333333333303
2021-07-12,34227.64,1792.4,True,1792.4,True,712.0699999999997,-4.533333333333303
2021-07-13,33158.25,1813.85,True,1813.85,True,-1069.3899999999994,21.449999999999818
2021-07-14,32686.56,1823.2,True,1823.2,True,-471.6899999999987,9.350000000000136
2021-07-15,32814.61,1823.75,True,1823.75,True,128.04999999999927,0.5499999999999545
2021-07-16,31738.59,1824.3,True,1824.3,True,-1076.0200000000004,0.5499999999999545
2021-07-17,31421.25,,True,1821.1666666666667,False,-317.34000000000015,-3.133333333333212
2021-07-18,31520.66,,True,1818.0333333333333,False,99.40999999999985,-3.1333333333334394
2021-07-19,31783.49,1814.9,True,1814.9,True,262.83000000000175,-3.133333333333212
2021-07-20,30815.94,1823.05,True,1823.05,True,-967.5500000000029,8.149999999999864
2021-07-21,29790.24,1802.15,True,1802.15,True,-1025.699999999997,-20.899999999999864
2021-07-22,32118.06,1799.45,True,1799.45,True,2327.8199999999997,-2.7000000000000455
2021-07-23,32297.89,1799.6,True,1799.6,True,179.8299999999981,0.14999999999986358
2021-07-24,33581.63,,True,1799.8,False,1283.739999999998,0.20000000000004547
2021-07-25,34279.34,,True,1800.0,False,697.7099999999991,0.20000000000004547
2021-07-26,35365.2,1800.2,True,1800.2,True,1085.8600000000006,0.20000000000004547
2021-07-27,37318.14,1800.35,True,1800.35,True,1952.9400000000023,0.14999999999986358
2021-07-28,39405.95,1796.6,True,1796.6,True,2087.8099999999977,-3.75
2021-07-29,40002.53,1829.3,True,1829.3,True,596.5800000000017,32.700000000000045
2021-07-30,40005.93,1825.75,True,1825.75,True,3.400000000001455,-3.5499999999999545
2021-07-31,42214.15,,True,1820.9833333333333,False,2208.220000000001,-4.7666666666666515
2021-08-01,41659.06,,True,1816.2166666666667,False,-555.0900000000038,-4.7666666666666515
2021-08-02,40000.46,1811.45,True,1811.45,True,-1658.5999999999985,-4.7666666666666515
2021-08-03,39193.94,1812.65,True,1812.65,True,-806.5199999999968,1.2000000000000455
2021-08-04,38138.0,1829.1,True,1829.1,True,-1055.9400000000023,16.449999999999818
2021-08-05,39750.14,1800.75,True,1800.75,True,1612.1399999999994,-28.34999999999991
2021-08-06,40882.0,1762.9,True,1762.9,True,1131.8600000000006,-37.84999999999991
2021-08-07,42825.95,,True,1754.8833333333334,False,1943.949999999997,-8.016666666666652
2021-08-08,44634.13,,True,1746.8666666666666,False,1808.1800000000003,-8.016666666666879
2021-08-09,43816.14,1738.85,True,1738.85,True,-817.989999999998,-8.016666666666652
2021-08-10,46333.46,1723.35,True,1723.35,True,2517.3199999999997,-15.5
2021-08-11,45608.37,1743.6,True,1743.6,True,-725.0899999999965,20.25
2021-08-12,45611.46,1747.4,True,1747.4,True,3.0899999999965075,3.800000000000182
2021-08-13,44417.78,1773.85,True,1773.85,True,-1193.6800000000003,26.449999999999818
2021-08-14,47833.98,,True,1778.0166666666667,False,3416.2000000000044,4.1666666666667425
2021-08-15,47112.19,,True,1782.1833333333332,False,-721.7900000000009,4.166666666666515
2021-08-16,47056.41,1786.35,True,1786.35,True,-55.779999999998836,4.1666666666667425
2021-08-17,45982.55,1789.45,True,1789.45,True,-1073.8600000000006,3.1000000000001364
2021-08-18,44648.57,1783.45,True,1783.45,True,-1333.9800000000032,-6.0
2021-08-19,44777.86,1782.05,True,1782.05,True,129.29000000000087,-1.400000000000091
2021-08-20,46734.65,1779.05,True,1779.05,True,1956.7900000000009,-3.0
2021-08-21,49327.75,,True,1786.7,False,2593.0999999999985,7.650000000000091
2021-08-22,48932.02,,True,1794.35,False,-395.7300000000032,7.649999999999864
2021-08-23,49335.68,1802.0,True,1802.0,True,403.6600000000035,7.650000000000091
2021-08-24,49523.5,1808.45,True,1808.45,True,187.8199999999997,6.4500000000000455
2021-08-25,47744.58,1788.7,True,1788.7,True,-1778.9199999999983,-19.75
2021-08-26,48972.09,1786.6,True,1786.6,True,1227.5099999999948,-2.1000000000001364
2021-08-27,46962.8,1798.5,True,1798.5,True,-2009.2899999999936,11.900000000000091
2021-08-28,49056.86,,True,1802.5875,False,2094.0599999999977,4.087500000000091
2021-08-29,48897.65,,True,1806.675,False,-159.20999999999913,4.087499999999864
2021-08-30,48806.78,,True,1810.7624999999998,False,-90.87000000000262,4.087499999999864
2021-08-31,47074.77,1814.85,True,1814.85,True,-1732.010000000002,4.087500000000091
2021-09-01,47155.87,1811.8,True,1811.8,True,81.10000000000582,-3.0499999999999545
2021-09-02,48862.76,1812.55,True,1812.55,True,1706.8899999999994,0.75
2021-09-03,49329.01,1823.7,True,1823.7,True,466.25,11.150000000000091
2021-09-04,50035.33,,True,1823.0,False,706.3199999999997,-0.7000000000000455
2021-09-05,49947.38,,True,1822.3,False,-87.95000000000437,-0.7000000000000455
2021-09-06,51769.06,1821.6,True,1821.6,True,1821.6800000000003,-0.7000000000000455
2021-09-07,52677.4,1802.15,True,1802.15,True,908.3400000000038,-19.449999999999818
2021-09-08,46809.17,1786.0,True,1786.0,True,-5868.230000000003,-16.15000000000009
2021-09-09,46078.38,1788.25,True,1788.25,True,-730.7900000000009,2.25
2021-09-10,46368.69,1794.6,True,1794.6,True,290.31000000000495,6.349999999999909
